,Book_id,True_title,author,title,url,view,similarity,isnotVol,status,Used
8,3340,Wyandotte Or The Hutted Knoll,"Cooper, James Fenimore, 1789-1851; Lea & Blanchard. (1843) bkp CU-BANC; Collins, Tillinghast K., jr","Vol 1-2: Wyandotté, or, The hutted knoll. A tale",/details/wyandottorhutt01cooprich,483,0.649350649,TRUE,Normal,
9,3340,Wyandotte Or The Hutted Knoll,"Cooper, James Fenimore, 1789-1851","Wyandotte; or, The hutted knoll, a tale; with steel engravings reproducing the original illus. by F.O.C. Darley",/details/wyandotteorhutte00coopuoft,328,0.371428571,TRUE,Normal,
0,3346,Thirty Years Ago Or The Memoirs Of A Water Drinker,William Dunlap,"Vol 1: Thirty Years Ago: Or, The Memoirs of a Water Drinker",/details/thirtyyearsagoo01dunlgoog,312,0.880733945,FALSE,Seperate into Volumes,1
1,3346,Thirty Years Ago Or The Memoirs Of A Water Drinker,William Dunlap,"Vol 2: Thirty Years Ago: Or, The Memoirs of a Water Drinker",/details/thirtyyearsagoo00dunlgoog,153,0.880733945,FALSE,Seperate into Volumes,1
2,3346,Thirty Years Ago Or The Memoirs Of A Water Drinker,William Dunlap,"Vol 1: Thirty Years Ago: Or, The Memoirs of a Water Drinker",/details/thirtyyearsagoo03dunlgoog,318,0.880733945,FALSE,Seperate into Volumes,1
3,3346,Thirty Years Ago Or The Memoirs Of A Water Drinker,William Dunlap,"Vol 2: Thirty Years Ago: Or, The Memoirs of a Water Drinker",/details/thirtyyearsagoo02dunlgoog,166,0.880733945,FALSE,Seperate into Volumes,1
0,3348,Hoboken A Romance Of New York,Theodore Sedgwick Fay,Hoboken: A Romance of New York,/details/hobokenaromance00faygoog,214,0.949152542,TRUE,Normal,1
0,3350,Norman Leslie A Tale Of The Present Times,"Fay, Theodore S. (Theodore Sedgwick), 1807-1898",Vol 1: Norman Leslie. A tale of the present times ..,/details/normanleslietale01faytiala,303,0.774193548,FALSE,Seperate into Volumes,1
0,3354,The Countess Ida A Tale Of Berlin,"Fay, Theodore S. (Theodore Sedgwick), 1807-1898",Vol 1: The Countess Ida : a tale of Berlin,/details/countessidtaleof01faytrich,240,0.8,FALSE,Seperate into Volumes,1
1,3354,The Countess Ida A Tale Of Berlin,"Fay, Theodore S. (Theodore Sedgwick), 1807-1898",Vol 2: The Countess Ida : a tale of Berlin,/details/countessidaberlin02theorich,254,0.8,FALSE,Seperate into Volumes,1
0,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","The Old Manse (From ""Mosses from an Old Manse"")",/details/theoldmansefromm09221gut,222,0.61971831,TRUE,Normal,
1,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","The Old Apple Dealer (From ""Mosses from an Old Manse"")",/details/theoldappledeale09234gut,221,0.564102564,TRUE,Normal,
2,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","The Intelligence Office (From ""Mosses from an Old Manse"")",/details/theintelligenceo09229gut,230,0.543209877,TRUE,Normal,
3,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Sketches from Memory (From ""Mosses from an Old Manse"")",/details/sketchesfrommemo09233gut,211,0.564102564,TRUE,Normal,
4,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Monsieur du Miroir (From ""Mosses from an Old Manse"")",/details/monsieurdumiroir09225gut,229,0.578947368,TRUE,Normal,
5,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","The Hall of Fantasy (From ""Mosses from an Old Manse"")",/details/thehalloffantasy09226gut,224,0.571428571,TRUE,Normal,
6,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Buds and Bird Voices (From ""Mosses from an Old Manse"")",/details/budsandbirdvoice09224gut,341,0.564102564,TRUE,Normal,
7,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Fire Worship (From ""Mosses from an Old Manse"")",/details/fireworshipfromm09223gut,419,0.628571429,TRUE,Normal,
8,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","A Virtuoso's Collection (From ""Mosses from an Old Manse"")",/details/avirtuososcollec09235gut,556,0.543209877,TRUE,Normal,
9,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","P.'s Correspondence (From ""Mosses from an Old Manse"")",/details/pscorrespondence09230gut,1010,0.571428571,TRUE,Normal,
10,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Earth's Holocaust (From ""Mosses from an Old Manse"")",/details/earthsholocaustf09231gut,4254,0.586666667,TRUE,Normal,1
11,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","The Christmas Banquet (From ""Mosses from an Old Manse"")",/details/thechristmasbanq09228gut,251,0.556962025,TRUE,Normal,
12,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an Old Manse and other stories,/details/mossesfromanoldm00512gut,249,0.666666667,TRUE,Normal,
13,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Vol 2: Mosses from an Old Manse,/details/mossesfromanold07hawtgoog,307,0.8,FALSE,Normal,
14,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Mosses from an Old Manse,/details/mossesfromanold05hawtgoog,235,0.916666667,TRUE,Normal,
15,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Vol 2: Mosses from an Old Manse,/details/mossesfromanold02hawtgoog,132,0.8,FALSE,Normal,
16,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Mosses from an old manse,/details/mossesfromanold04hawtgoog,196,0.833333333,TRUE,Normal,
17,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Vol 1: Mosses from an old manse,/details/mossesfromanold00hawtgoog,160,0.727272727,FALSE,Normal,
18,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Vol 2: Mosses from an Old Manse,/details/mossesfromanold08hawtgoog,146,0.8,FALSE,Normal,
19,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromanold01lathgoog,308,0.833333333,TRUE,Normal,
20,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Vol 1: Mosses from an old manse,/details/mossesfromanold06hawtgoog,268,0.727272727,FALSE,Normal,
21,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromoldman0hawt,401,0.833333333,TRUE,Normal,
22,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromanold00lathgoog,476,0.833333333,TRUE,Normal,
23,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Mosses from an Old Manse,/details/mossesfromanold00unkngoog,188,0.916666667,TRUE,Normal,
24,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromoldman00hawtiala,378,0.833333333,TRUE,Normal,
25,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse. --,/details/mossesfromoldma00hawtuoft,535,0.769230769,TRUE,Normal,
26,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Vol 2: Mosses from an old manse. --,/details/mossesfromoldman02hawtuoft,301,0.677966102,FALSE,Normal,
27,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Vol 1: Mosses from an old manse. --,/details/mossesfromoldman01hawtuoft,385,0.677966102,FALSE,Normal,
28,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromohurst00hawtuoft,861,0.833333333,TRUE,Normal,
29,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Passages from a Relinquised Work (From ""Mosses from an Old Manse"")",/details/passagesfromarel09232gut,176,0.488888889,TRUE,Normal,
30,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromoldman00hawtuoft,564,0.833333333,TRUE,Normal,
31,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromanoldm00hawtiala,470,0.833333333,TRUE,Normal,
32,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromoldman01hawt,340,0.833333333,TRUE,Normal,
33,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864; Lathrop, George Parsons, 1851-1898",Mosses from an old manse,/details/mossesfromoldman00hawt,537,0.833333333,TRUE,Normal,
34,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864; Scudder, Horace Elisha, 1838-1902",Vol 2: Mosses from an old manse,/details/mossesfromold02hawtrich,282,0.727272727,FALSE,Normal,
35,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864; Scudder, Horace Elisha, 1838-1902",Vol 1: Mosses from an old manse,/details/mossesfromold01hawtrich,462,0.727272727,FALSE,Normal,
36,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864; Lathrop, George Parsons, 1851-1898",Mosses from an old manse,/details/mossesoldman00hawtrich,417,0.833333333,TRUE,Normal,
37,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesfromanold00hawtiala,413,0.833333333,TRUE,Normal,
38,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse,/details/mossesoldmanse00hawtrich,611,0.833333333,TRUE,Normal,
39,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","The New Adam and Eve (From ""Mosses from an Old Manse"")",/details/thenewadamandeve09227gut,214,0.564102564,TRUE,Normal,
40,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864; Rogers, Bruce, 1870-1957",The old manse,/details/oldmanse00hawt,108,0.540540541,TRUE,Normal,
41,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Mosses from an Old Manse...: In Two Parts,/details/mossesfromanold10hawtgoog,157,0.676923077,TRUE,Normal,
42,3364,Mosses From An Old Manse,Nathaniel Hawthorne,Mosses from an Old Manse...: In Two Parts,/details/mossesfromanold09hawtgoog,161,0.676923077,TRUE,Normal,
43,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Mosses from an old manse. With front. in duograph,/details/cu31924022223261,743,0.547945205,TRUE,Normal,
44,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864",Vol v.2: Mosses from an old manse ... in two volumes ..,/details/mossesfromoldman02hawt,12,0.506329114,FALSE,Normal,
45,3364,Mosses From An Old Manse,"Hawthorne, Nathaniel, 1804-1864","Mosses from an old manse. Grandfather's chair, a history for youth",/details/mossesfromoldm00hawt,517,0.444444444,TRUE,Normal,
0,3362,The New Purchase Or Seven And A Half Years In The Far West,Baynard Rush Hall,"Vol 1: The New Purchase: Or, Seven and a Half Years in the Far West",/details/newpurchaseorse02hallgoog,262,0.864,FALSE,Normal,
1,3362,The New Purchase Or Seven And A Half Years In The Far West,Baynard Rush Hall,"Vol 2: The New Purchase: Or, Seven and a Half Years in the Far West",/details/newpurchaseorse00hallgoog,504,0.864,FALSE,Normal,
2,3362,The New Purchase Or Seven And A Half Years In The Far West,"Hall, Baynard Rush, 1798-1863","The new purchase : or, seven and a half years in the far West",/details/cu31924028803579,1372,0.773109244,TRUE,Normal,1
3,3362,The New Purchase Or Seven And A Half Years In The Far West,Baynard Rush Hall,"The New Purchase: Or, Seven and a Half Years in the Far West",/details/newpurchaseorse01hallgoog,300,0.915254237,TRUE,Normal,
4,3362,The New Purchase Or Seven And A Half Years In The Far West,Baynard Rush Hall,"The New Purchase: Or, Seven and a Half Years in the Far West",/details/newpurchaseorse03hallgoog,259,0.915254237,TRUE,Normal,
5,3362,The New Purchase Or Seven And A Half Years In The Far West,"Hall, Baynard Rush, 1798-1863; Woodburn, James Albert, 1856-1943","The new purchase; or, Seven and a half years in the far West",/details/newpurchaseorsev00halliala,1347,0.813559322,TRUE,Normal,
6,3362,The New Purchase Or Seven And A Half Years In The Far West,"Hall, Baynard Rush, 1798-1863; Woodburn, James Albert, 1856-1943","The new purchase : or, seven and a half years in the Far West",/details/newpurchaseorsev00halluoft,1242,0.789915966,TRUE,Normal,
7,3362,The New Purchase Or Seven And A Half Years In The Far West,"Hall, Baynard Rush, 1798-1863; Woodburn, James Albert, 1856-1943, ed","The new purchase; or, Seven and a half years in the far West",/details/newpurchaseorsev00hall,463,0.813559322,TRUE,Normal,
0,3366,The Marble Faun Or The Romance Of Monte Beni,Hawthorne Nathaniel,The Marble Faun Or The Romance Of Monte Beni Vol.i,/details/in.ernet.dli.2015.58656,1,0.936170213,TRUE,Normal,
1,3366,The Marble Faun Or The Romance Of Monte Beni,Hawthorne Nathaniel,The Marble Faun Or The Romance Of Monte Beni Vol.ii,/details/in.ernet.dli.2015.58601,6,0.926315789,TRUE,Normal,
2,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Transformation: or, The romance of Monte Beni",/details/bub_gb_7po5AQAAMAAJ,37,0.651685393,TRUE,Normal,
3,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Transformation, or, The romance of Monte Beni",/details/bub_gb_GoY5AQAAMAAJ,36,0.651685393,TRUE,Normal,
4,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom08hawtgoog,181,0.804123711,FALSE,Normal,
5,3366,The Marble Faun Or The Romance Of Monte Beni,Nathaniel Hawthorne,"The marble faun: or, The romance of Monte Beni",/details/marblefaunorrom10hawtgoog,142,0.866666667,TRUE,Normal,
6,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom06hawtgoog,303,0.804123711,FALSE,Normal,
7,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom00lathgoog,391,0.804123711,FALSE,Normal,
8,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom01hawtgoog,267,0.804123711,FALSE,Normal,
9,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Marble, Annie Russell, 1864-1936","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom00marbgoog,232,0.804123711,FALSE,Normal,
10,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom04hawtgoog,179,0.804123711,FALSE,Normal,
11,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom00hawtgoog,322,0.804123711,FALSE,Normal,
12,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 6: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom07hawtgoog,258,0.804123711,FALSE,Normal,
13,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","Vol 2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom02hawtgoog,289,0.804123711,FALSE,Normal,
14,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Goodkind, Adelaide, former owner. DLC; Rosenwald, Edith Goodkind, donor. DLC; Lessing J. Rosenwald Collection (Library of Congress) DLC","Vol 2: The marble faun, or, The romance of Monte Beni",/details/marblefaunorrom00conggoog,259,0.804123711,FALSE,Normal,
15,3366,The Marble Faun Or The Romance Of Monte Beni,Nathaniel Hawthorne,"The Marble Faun Or, The Romance of Monte Beni",/details/marblefaunorrom00unkngoog,95,0.966292135,TRUE,Normal,
16,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom05hawtgoog,2032,0.866666667,TRUE,Normal,1
17,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Goodkind, Adelaide, former owner. DLC; Rosenwald, Edith Goodkind, donor. DLC; Lessing J. Rosenwald Collection (Library of Congress) DLC","Vol 1: The marble faun, or, The romance of Monte Beni",/details/marblefaunorrom01conggoog,413,0.804123711,FALSE,Normal,
18,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol 2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom02hawt,291,0.804123711,FALSE,Normal,
19,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","The marble faun : or, The romance of Monte Beni",/details/marblefaunorroma1901hawt,454,0.857142857,TRUE,Normal,
20,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol 02: The marble faun; or, The romance of Monte Beni",/details/marblefaun02hawtrich,565,0.795918367,FALSE,Normal,
21,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864; Ohio State University. Center for Textual Studies","The marble faun; or, The romance of Monte Beni",/details/marblefaunorrom03hawtgoog,897,0.866666667,TRUE,Normal,
22,3366,The Marble Faun Or The Romance Of Monte Beni,Nathaniel Hawthorne,"Vol 2: The Marble Faun, Or, the Romance of Monte Beni",/details/marblefaunorrom01unkngoog,112,0.865979381,FALSE,Normal,
23,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol 2: The marble faun; or, The romance of Monte Beni",/details/marblefaun00unkngoog,173,0.804123711,FALSE,Normal,
24,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol v1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorroma01hawtrich,358,0.795918367,FALSE,Normal,
25,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864. cn","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorroma01hawt,307,0.804123711,FALSE,Normal,
26,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol v1,c2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorroma12hawtrich,326,0.772277228,FALSE,Normal,
27,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol 1: The marble faun; or, The romance of Monte Beni",/details/marblefaunorro01hawt,332,0.804123711,FALSE,Normal,
28,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864. cn","Vol 2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorroma02hawt,161,0.804123711,FALSE,Normal,
29,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol v2,c2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorroma22hawtrich,377,0.772277228,FALSE,Normal,
30,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol v2: The marble faun; or, The romance of Monte Beni",/details/marblefaunorroma02hawtrich,382,0.795918367,FALSE,Normal,
31,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864","Vol 01: The marble faun; or, The romance of Monte Beni",/details/marblefaun01hawtrich,609,0.795918367,FALSE,Normal,
32,3366,The Marble Faun Or The Romance Of Monte Beni,Nathaniel Hawthorne,"Vol 2: The Marble Faun: Or, The Romance of Monte Beni, Illustrated with Photogravures",/details/marblefaunorrom09hawtgoog,158,0.666666667,FALSE,Normal,
33,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 19: The complete writings of Nathaniel Hawthorne,/details/completewriting09scudgoog,197,0.3125,FALSE,Normal,
34,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 3: The complete writings of Nathaniel Hawthorne,/details/completewriting10scudgoog,259,0.315789474,FALSE,Normal,
35,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 9: The complete writings of Nathaniel Hawthorne,/details/completewriting02scudgoog,504,0.315789474,FALSE,Normal,
36,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 5: The complete writings of Nathaniel Hawthorne,/details/completewriting14scudgoog,173,0.315789474,FALSE,Normal,
37,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 21: The complete writings of Nathaniel Hawthorne,/details/completewriting12scudgoog,198,0.3125,FALSE,Normal,
38,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 13: The complete writings of Nathaniel Hawthorne,/details/completewriting04scudgoog,168,0.3125,FALSE,Normal,
39,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 10: The complete writings of Nathaniel Hawthorne,/details/completewriting07scudgoog,167,0.3125,FALSE,Normal,
40,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 20: The complete writings of Nathaniel Hawthorne,/details/completewriting03scudgoog,226,0.3125,FALSE,Normal,
41,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 11: The complete writings of Nathaniel Hawthorne,/details/completewriting13scudgoog,299,0.3125,FALSE,Normal,
42,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 12: The complete writings of Nathaniel Hawthorne,/details/completewriting05scudgoog,157,0.3125,FALSE,Normal,
43,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 8: The complete writings of Nathaniel Hawthorne,/details/completewriting08scudgoog,166,0.315789474,FALSE,Normal,
44,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 2: The complete writings of Nathaniel Hawthorne,/details/completewriting06scudgoog,242,0.315789474,FALSE,Normal,
45,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 18: The complete writings of Nathaniel Hawthorne,/details/completewriting11scudgoog,197,0.3125,FALSE,Normal,
46,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 6: The complete writings of Nathaniel Hawthorne,/details/completewriting00scudgoog,346,0.315789474,FALSE,Normal,
47,3366,The Marble Faun Or The Romance Of Monte Beni,"Hawthorne, Nathaniel, 1804-1864",Vol 4: The complete writings of Nathaniel Hawthorne,/details/completewriting09hawtgoog,439,0.315789474,FALSE,Normal,
0,3368,Cromwell An Historical Novel,"Herbert, Henry William, 1807-1858",Cromwell : an historical novel,/details/cromwellanhistoric00herbiala,610,0.862068966,TRUE,Normal,1
0,3376,Elsie Venner A Romance Of Destiny,Oliver Wendell Holmes,Elsie Venner,/details/elsievenner00holmmiss,482,0.533333333,TRUE,Normal,1
1,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner : a romance of Destiny,/details/cu31924022248532,291,0.882352941,TRUE,Normal,
2,3376,Elsie Venner A Romance Of Destiny,OLIVER WENDELL HOLMES,ELSIE VENNER A ROMANCE OF DESTINY,/details/elsievennerarom00holmgoog,179,0.333333333,TRUE,Normal,
3,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894; Hearst, William Randolph, 1863-1951",Vol 1: Elsie Venner; a romance of destiny,/details/elsievennerroman01holmrich,1047,0.783783784,FALSE,Normal,
4,3376,Elsie Venner A Romance Of Destiny,Oliver Wendell Holmes,Elsie Venner: a romance of destiny,/details/elsievennerarom07holmgoog,121,0.865671642,TRUE,Normal,
5,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Vol 1: Elsie Venner; a romance of destiny,/details/elsievennerroman01holmiala,546,0.783783784,FALSE,Normal,
6,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner; a romance of destiny,/details/elsievennerarom04holmgoog,136,0.865671642,TRUE,Normal,
7,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner : a romance of destiny,/details/elsievenner00holmiala,433,0.852941176,TRUE,Normal,
8,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Vol 5: Elsie Venner; a romance of destiny,/details/elsievennerroman05holm,561,0.783783784,FALSE,Normal,
9,3376,Elsie Venner A Romance Of Destiny,Oliver Wendell Holmes,Elsie Venner: A Romance of Destiny,/details/elsievennerarom05holmgoog,210,0.955223881,TRUE,Normal,
10,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner : a romance of Destiny,/details/elsievenner00holmrich,454,0.882352941,TRUE,Normal,
11,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Vol 2: Elsie Venner; a romance of destiny,/details/elsievennerroman02holmiala,455,0.783783784,FALSE,Normal,
12,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894. n 80032729",Elsie Venner : a romance of destiny,/details/b24867834,16,0.852941176,TRUE,Normal,
13,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner : a romance of destiny,/details/elsievennerroman00holmiala,318,0.852941176,TRUE,Normal,
14,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894; Hearst, William Randolph, 1863-1951",Vol 2: Elsie Venner; a romance of destiny,/details/elsievennerroman02holmrich,659,0.783783784,FALSE,Normal,
15,3376,Elsie Venner A Romance Of Destiny,Oliver Wendell Holmes,Elsie Venner: A Romance of Destiny,/details/elsievennerarom01holmgoog,202,0.955223881,TRUE,Normal,
16,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner; a romance of destiny,/details/elsievennerroman00holmuoft,362,0.865671642,TRUE,Normal,
17,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner; a romance of destiny,/details/elsievennerroma00holmiala,290,0.865671642,TRUE,Normal,
18,3376,Elsie Venner A Romance Of Destiny,"Holmes, Oliver Wendell, 1809-1894",Elsie Venner; a romance of destiny,/details/cu31924014294056,474,0.865671642,TRUE,Normal,
0,3378,Burton Or The Sieges,"Ingraham, J. H. (Joseph Holt), 1809-1860","Burton; or, The sieges. A romance",/details/burtonorsiegesa02ingrgoog,305,0.679245283,TRUE,Normal,
1,3378,Burton Or The Sieges,Joseph Holt Ingraham,"Burton: Or, The Sieges. A Romance",/details/burtonorsiegesa01ingrgoog,737,0.754716981,TRUE,Normal,1
2,3378,Burton Or The Sieges,"Ingraham, J. H. (Joseph Holt), 1809-1860","Burton; or, The sieges. A romance",/details/burtonorsiegesa00ingrgoog,501,0.679245283,TRUE,Normal,
