BOOK_ID,Date,first_name,last_name,title,search_url,error_type
2827,1864,Eliza,Stephenson,Janitas Cross,"https://archive.org/details/texts?&and[]=Janitas%20Cross&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stephenson""",No result
2824,1870,Eliza,Stephenson,Hagar,"https://archive.org/details/texts?&and[]=Hagar&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stephenson""",No result
2828,1868,Eliza,Stephenson,Jeanies Quiet Life,"https://archive.org/details/texts?&and[]=Jeanies%20Quiet%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stephenson""",No result
2829,1884,Eliza,Stephenson,Lady Lowaters Companion,"https://archive.org/details/texts?&and[]=Lady%20Lowaters%20Companion&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stephenson""",No result
2831,1895,Eliza,Stephenson,Rachels Secret,"https://archive.org/details/texts?&and[]=Rachels%20Secret&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stephenson""",No result
2834,1864,Eliza,Stephenson,The Master Of Marton,"https://archive.org/details/texts?&and[]=The%20Master%20Of%20Marton&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stephenson""",No result
2837,1885,James,Payn,The Talk Of The Town A Novel,"https://archive.org/details/texts?&and[]=The%20Talk%20Of%20The%20Town%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
2838,1863,Jemima,von Tautphoeus,At Odds A Novel,"https://archive.org/details/texts?&and[]=At%20Odds%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""von%20Tautphoeus""",No result
2839,1853,Jemima,von Tautphoeus,Cyrilla A Tale,"https://archive.org/details/texts?&and[]=Cyrilla%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""von%20Tautphoeus""",No result
2852,1890,Mary,Folkard,Friend Perditus A Novel,"https://archive.org/details/texts?&and[]=Friend%20Perditus%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Folkard""",No result
2853,1840,William,Thackeray,A Shabby Genteel Story In Frasers Magazine For Town And Country,"https://archive.org/details/texts?&and[]=A%20Shabby%20Genteel%20Story%20In%20Frasers%20Magazine%20For%20Town%20And%20Country&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thackeray""",No result
2856,1856,William,Thackeray,Doctor Birch And His Young Friends By Wm M Thackeray,"https://archive.org/details/texts?&and[]=Doctor%20Birch%20And%20His%20Young%20Friends%20By%20Wm%20M%20Thackeray&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thackeray""",No result
2855,1864,William,Thackeray,Denis Duval In The Cornhill Magazine Vol Ix,"https://archive.org/details/texts?&and[]=Denis%20Duval%20In%20The%20Cornhill%20Magazine%20Vol%20Ix&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thackeray""",No result
2858,1850,William,Thackeray,Rebecca And Rowena A Romance Upon Romance By Mr M A Titmarsh With Illustrations By Richard Doyle,"https://archive.org/details/texts?&and[]=Rebecca%20And%20Rowena%20A%20Romance%20Upon%20Romance%20By%20Mr%20M%20A%20Titmarsh%20With%20Illustrations%20By%20Richard%20Doyle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thackeray""",No result
2863,1844,William,Thackeray,The Memoirs Of Barry Lyndon Esq Of The Kingdom Of Ireland,"https://archive.org/details/texts?&and[]=The%20Memoirs%20Of%20Barry%20Lyndon%20Esq%20Of%20The%20Kingdom%20Of%20Ireland&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thackeray""",No result
2876,1875,Annie,Cudlip,A Narrow Escape,"https://archive.org/details/texts?&and[]=A%20Narrow%20Escape&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cudlip""",No result
2879,1894,Annie,Cudlip,No Hero But A Man A Novel,"https://archive.org/details/texts?&and[]=No%20Hero%20But%20A%20Man%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cudlip""",No result
2878,1869,Annie,Cudlip,False Colours A Novel,"https://archive.org/details/texts?&and[]=False%20Colours%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cudlip""",No result
2877,1882,Annie,Cudlip,Allerton Towers A Novel,"https://archive.org/details/texts?&and[]=Allerton%20Towers%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cudlip""",No result
2875,1795,Ann,Thomas,Adolphus De Biron A Novel Founded On The French Revolution,"https://archive.org/details/texts?&and[]=Adolphus%20De%20Biron%20A%20Novel%20Founded%20On%20The%20French%20Revolution&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thomas""",No result
2880,1893,Annie,Cudlip,Utterly Mistaken A Novel,"https://archive.org/details/texts?&and[]=Utterly%20Mistaken%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cudlip""",No result
2885,1864,Daniel,Thompson,Centeola And Other Tales,"https://archive.org/details/texts?&and[]=Centeola%20And%20Other%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thompson""",No result
2881,1866,Annie,Cudlip,Walter Goring A Story,"https://archive.org/details/texts?&and[]=Walter%20Goring%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cudlip""",No result
2890,1835,Daniel,Thompson,The Adventures Of Timothy Peacock Esquire Or Freemasonry,"https://archive.org/details/texts?&and[]=The%20Adventures%20Of%20Timothy%20Peacock%20Esquire%20Or%20Freemasonry&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thompson""",No result
2892,1848,Daniel,Thompson,The Shaker Lovers And Other Tales,"https://archive.org/details/texts?&and[]=The%20Shaker%20Lovers%20And%20Other%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thompson""",No result
2896,1869,George,Thornbury,The Vicars Courtship,"https://archive.org/details/texts?&and[]=The%20Vicars%20Courtship&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thornbury""",No result
2898,1854,William,Platt,Tom Thornton Or Last Resources,"https://archive.org/details/texts?&and[]=Tom%20Thornton%20Or%20Last%20Resources&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Platt""",No result
2899,1854,Thomas,Thorpe,The Masters House A Tale Of Southern Life,"https://archive.org/details/texts?&and[]=The%20Masters%20House%20A%20Tale%20Of%20Southern%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Thorpe""",No result
2913,1879,Anthony,Trollope,The Dukes Children A Novel,"https://archive.org/details/texts?&and[]=The%20Dukes%20Children%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Trollope""",No result
2929,1835,Frances,Trollope,Tremordyn Cliff By Frances Trollope,"https://archive.org/details/texts?&and[]=Tremordyn%20Cliff%20By%20Frances%20Trollope&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Trollope""",No result
2933,1878,Frank,Trollope,The Lawyers Daughter A Novel,"https://archive.org/details/texts?&and[]=The%20Lawyers%20Daughter%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Trollope""",No result
2943,1849,John,Trowbridge,Kate The Accomplice Or The Preacher And The Burglar,"https://archive.org/details/texts?&and[]=Kate%20The%20Accomplice%20Or%20The%20Preacher%20And%20The%20Burglar&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Trowbridge""",No result
2942,1849,John,Trowbridge,Albert Simmons Or The Midshipmans Revenge,"https://archive.org/details/texts?&and[]=Albert%20Simmons%20Or%20The%20Midshipmans%20Revenge&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Trowbridge""",No result
2954,1875,Samuel,Clemens,Mark Twains Sketches New And Old,"https://archive.org/details/texts?&and[]=Mark%20Twains%20Sketches%20New%20And%20Old&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clemens""",No result
2955,1872,Samuel,Clemens,Roughing It,"https://archive.org/details/texts?&and[]=Roughing%20It&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clemens""",No result
2956,1873,Samuel,Clemens,The Gilded Age A Tale Of To Day,"https://archive.org/details/texts?&and[]=The%20Gilded%20Age%20A%20Tale%20Of%20To%20Day&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clemens""",No result
2957,1809,Royall,Tyler,The Yankey In London Being The First Part Of A Series Ofletters Written By An American Youth During Nine Months Residence In The City Of London,"https://archive.org/details/texts?&and[]=The%20Yankey%20In%20London%20Being%20The%20First%20Part%20Of%20A%20Series%20Ofletters%20Written%20By%20An%20American%20Youth%20During%20Nine%20Months%20Residence%20In%20The%20City%20Of%20London&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Tyler""",No result
2959,1886,Henrietta,Keddie,Buried Diamonds,"https://archive.org/details/texts?&and[]=Buried%20Diamonds&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2960,1865,Henrietta,Keddie,Citoyenne Jacqueline A Womans Lot In The Great French Revolution,"https://archive.org/details/texts?&and[]=Citoyenne%20Jacqueline%20A%20Womans%20Lot%20In%20The%20Great%20French%20Revolution&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2961,1873,Henrietta,Keddie,Lady Bell A Story Of Last Century,"https://archive.org/details/texts?&and[]=Lady%20Bell%20A%20Story%20Of%20Last%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2958,1884,Henrietta,Keddie,Beauty And The Beast A Novel,"https://archive.org/details/texts?&and[]=Beauty%20And%20The%20Beast%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2963,1884,Henrietta,Keddie,Saint Mungs City A Novel,"https://archive.org/details/texts?&and[]=Saint%20Mungs%20City%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2962,1880,Henrietta,Keddie,Oliver Constable Miller And Baker,"https://archive.org/details/texts?&and[]=Oliver%20Constable%20Miller%20And%20Baker&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2964,1890,Henrietta,Keddie,Sapphira A Novel,"https://archive.org/details/texts?&and[]=Sapphira%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2966,1867,Henrietta,Keddie,The Huguenot Family,"https://archive.org/details/texts?&and[]=The%20Huguenot%20Family&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Keddie""",No result
2967,1836,,Unknown,A Country Curates Autobiography Or Passages Of A Life Without A Living,https://archive.org/details/texts?&and[]=A%20Country%20Curates%20Autobiography%20Or%20Passages%20Of%20A%20Life%20Without%20A%20Living&and[]=mediatype%3A%22texts%22,No result
2977,1832,,Unknown,Geraldine Hamilton Or Selfguidance A Tale,https://archive.org/details/texts?&and[]=Geraldine%20Hamilton%20Or%20Selfguidance%20A%20Tale&and[]=mediatype%3A%22texts%22,No result
2987,1818,,Unknown,Jessy Or The Rose Of Donalds Cottage A Tale In Four Vomunes,https://archive.org/details/texts?&and[]=Jessy%20Or%20The%20Rose%20Of%20Donalds%20Cottage%20A%20Tale%20In%20Four%20Vomunes&and[]=mediatype%3A%22texts%22,No result
2993,1867,,Unknown,Lifes Masquerade A Novel,https://archive.org/details/texts?&and[]=Lifes%20Masquerade%20A%20Novel&and[]=mediatype%3A%22texts%22,No result
2994,1879,,Unknown,Lynton Abbotts Children A Novel,https://archive.org/details/texts?&and[]=Lynton%20Abbotts%20Children%20A%20Novel&and[]=mediatype%3A%22texts%22,No result
3004,1865,,Unknown,Miss Russells Hobby A Novel,https://archive.org/details/texts?&and[]=Miss%20Russells%20Hobby%20A%20Novel&and[]=mediatype%3A%22texts%22,No result
3002,1869,,Unknown,Metas Faith,https://archive.org/details/texts?&and[]=Metas%20Faith&and[]=mediatype%3A%22texts%22,No result
3006,1836,,Unknown,Mrs Cleveland And The St Clairs Etc,https://archive.org/details/texts?&and[]=Mrs%20Cleveland%20And%20The%20St%20Clairs%20Etc&and[]=mediatype%3A%22texts%22,No result
3011,1865,,Unknown,Rose Aylmers Home,https://archive.org/details/texts?&and[]=Rose%20Aylmers%20Home&and[]=mediatype%3A%22texts%22,No result
3013,1848,,Unknown,Selfdependance A Novel,https://archive.org/details/texts?&and[]=Selfdependance%20A%20Novel&and[]=mediatype%3A%22texts%22,No result
3020,1812,,Unknown,Substance And Shadow Or The Fishermans Daughters Of Brighten A Patchwork Story,https://archive.org/details/texts?&and[]=Substance%20And%20Shadow%20Or%20The%20Fishermans%20Daughters%20Of%20Brighten%20A%20Patchwork%20Story&and[]=mediatype%3A%22texts%22,No result
3022,1844,,Unknown,Tales Of A Laybrother,https://archive.org/details/texts?&and[]=Tales%20Of%20A%20Laybrother&and[]=mediatype%3A%22texts%22,No result
3051,1890,,Unknown,The Rajahs Heir A Novel,https://archive.org/details/texts?&and[]=The%20Rajahs%20Heir%20A%20Novel&and[]=mediatype%3A%22texts%22,No result
3056,1820,,Unknown,The Smugglers A Tale Descriptive Of The Seacoast Manners Of Scotland,https://archive.org/details/texts?&and[]=The%20Smugglers%20A%20Tale%20Descriptive%20Of%20The%20Seacoast%20Manners%20Of%20Scotland&and[]=mediatype%3A%22texts%22,No result
3060,1825,,Unknown,The Writers Clerk Or The Humours Of The Scottish Metropolis,https://archive.org/details/texts?&and[]=The%20Writers%20Clerk%20Or%20The%20Humours%20Of%20The%20Scottish%20Metropolis&and[]=mediatype%3A%22texts%22,No result
3065,1852,,Unknown,Wallace Or The Days Of Scotlands Thraldom A Romance,https://archive.org/details/texts?&and[]=Wallace%20Or%20The%20Days%20Of%20Scotlands%20Thraldom%20A%20Romance&and[]=mediatype%3A%22texts%22,No result
3071,1895,Ellen,Allport,The Desire Of The Moth,"https://archive.org/details/texts?&and[]=The%20Desire%20Of%20The%20Moth&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allport""",No result
3069,1874,Ursula,,Mrs Greville The Story Of A Womans Life,https://archive.org/details/texts?&and[]=Mrs%20Greville%20The%20Story%20Of%20A%20Womans%20Life&and[]=mediatype%3A%22texts%22,No result
3074,1878,Elizabeth,Newton,A Great Mystery Solved Being A Sequel To The Mystery Of Edwin Drood,"https://archive.org/details/texts?&and[]=A%20Great%20Mystery%20Solved%20Being%20A%20Sequel%20To%20The%20Mystery%20Of%20Edwin%20Drood&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Newton""",No result
3076,1887,Margaret,Veley,A Garden Of Memories Mrs Austin Lizzies Bargain,"https://archive.org/details/texts?&and[]=A%20Garden%20Of%20Memories%20Mrs%20Austin%20Lizzies%20Bargain&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Veley""",No result
3086,1889,Lucy,Walford,A Stiffnecked Generation,"https://archive.org/details/texts?&and[]=A%20Stiffnecked%20Generation&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Walford""",No result
3087,1879,Lucy,Walford,Cousins By Lb Walford,"https://archive.org/details/texts?&and[]=Cousins%20By%20Lb%20Walford&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Walford""",No result
3088,1884,Lucy,Walford,The Babys Grandmother,"https://archive.org/details/texts?&and[]=The%20Babys%20Grandmother&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Walford""",No result
3095,1844,Ellen,Wallace,Constance Doyley A Tale,"https://archive.org/details/texts?&and[]=Constance%20Doyley%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wallace""",No result
3103,1810,,Walsh,The Officers Daughter Or A Visit To Ireland In 1790,"https://archive.org/details/texts?&and[]=The%20Officers%20Daughter%20Or%20A%20Visit%20To%20Ireland%20In%201790&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Walsh""",No result
3112,1867,Charles,Browne,Artemus Ward In London And Other Papers,"https://archive.org/details/texts?&and[]=Artemus%20Ward%20In%20London%20And%20Other%20Papers&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Browne""",No result
3114,1869,Elizabeth,Ward,Men Women And Ghost,"https://archive.org/details/texts?&and[]=Men%20Women%20And%20Ghost&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ward""",No result
3115,1868,Elizabeth,Ward,The Gates Ajar,"https://archive.org/details/texts?&and[]=The%20Gates%20Ajar&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ward""",No result
3113,1870,Elizabeth,Ward,Hedged In,"https://archive.org/details/texts?&and[]=Hedged%20In&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ward""",No result
3127,1889,Florence,Warden,St Cuthberts Tower,"https://archive.org/details/texts?&and[]=St%20Cuthberts%20Tower&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Warden""",No result
3126,1887,Florence,Warden,Scheherazade A London Nights Entertainment,"https://archive.org/details/texts?&and[]=Scheherazade%20A%20London%20Nights%20Entertainment&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Warden""",No result
3129,1855,Anna,Warner,My Brothers Keeper,"https://archive.org/details/texts?&and[]=My%20Brothers%20Keeper&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Warner""",No result
3133,1892,Aaron,Watson,The Marquis Of Carabas A Story Of Today,"https://archive.org/details/texts?&and[]=The%20Marquis%20Of%20Carabas%20A%20Story%20Of%20Today&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Watson""",No result
3146,1892,William,Westall,Trustmoney A Novel,"https://archive.org/details/texts?&and[]=Trustmoney%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Westall""",No result
3145,1893,William,Westall,Roy Of Roys Court,"https://archive.org/details/texts?&and[]=Roy%20Of%20Roys%20Court&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Westall""",No result
3150,1855,James,Wheeler,The Life And Travels Of Herodotus In The Fifth Century Before Christ An Imaginary Biography Founded On Fact Illustrative Of The History Manners Religion Literature Arts And Social Condition Of The Greeks Egyptians Persians Babylonians He,"https://archive.org/details/texts?&and[]=The%20Life%20And%20Travels%20Of%20Herodotus%20In%20The%20Fifth%20Century%20Before%20Christ%20An%20Imaginary%20Biography%20Founded%20On%20Fact%20Illustrative%20Of%20The%20History%20Manners%20Religion%20Literature%20Arts%20And%20Social%20Condition%20Of%20The%20Greeks%20Egyptians%20Persians%20Babylonians%20He&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wheeler""",No result
3159,1851,Sarah,Whitehead,Rose Douglas Or Sketches Of A Country Parish Being The Autobiography Of A Scotch Ministers Daughter,"https://archive.org/details/texts?&and[]=Rose%20Douglas%20Or%20Sketches%20Of%20A%20Country%20Parish%20Being%20The%20Autobiography%20Of%20A%20Scotch%20Ministers%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Whitehead""",No result
3161,1849,John,Whittier,Leaves From Margaret Smiths Journal In The Province Ofmassachussetts Bay,"https://archive.org/details/texts?&and[]=Leaves%20From%20Margaret%20Smiths%20Journal%20In%20The%20Province%20Ofmassachussetts%20Bay&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Whittier""",No result
3162,1831,John,Whittier,Legends Of New England,"https://archive.org/details/texts?&and[]=Legends%20Of%20New%20England&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Whittier""",No result
3166,1878,George,Whyte-Melville,Roys Wife A Novel,"https://archive.org/details/texts?&and[]=Roys%20Wife%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Whyte-Melville""",No result
3170,1858,Frances,Wilbraham,For And Against Or Queen Margarets Badge A Domestic Chronicle Of The Fifteenth Century,"https://archive.org/details/texts?&and[]=For%20And%20Against%20Or%20Queen%20Margarets%20Badge%20A%20Domestic%20Chronicle%20Of%20The%20Fifteenth%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wilbraham""",No result
3186,1853,Nathaniel,Willis,Funjottings Or Laughs I Have Taken A Pen To,"https://archive.org/details/texts?&and[]=Funjottings%20Or%20Laughs%20I%20Have%20Taken%20A%20Pen%20To&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Willis""",No result
3184,1827,Charles,Forrester,Sir Roland A Romance Of The Twelfth Century,"https://archive.org/details/texts?&and[]=Sir%20Roland%20A%20Romance%20Of%20The%20Twelfth%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Forrester""",No result
3201,1894,Henrietta,Stannard,The Soul Of The Bishop A Novel,"https://archive.org/details/texts?&and[]=The%20Soul%20Of%20The%20Bishop%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stannard""",No result
3206,1872,James,Payn,A Womans Vengeance A Novel,"https://archive.org/details/texts?&and[]=A%20Womans%20Vengeance%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
3211,1870,Ellen,Wood,George Canterburys Will A Novel,"https://archive.org/details/texts?&and[]=George%20Canterburys%20Will%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wood""",No result
3222,1864,Ellen,Wood,Trevlyn Hold Or Squire Trevlyns Heir,"https://archive.org/details/texts?&and[]=Trevlyn%20Hold%20Or%20Squire%20Trevlyns%20Heir&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wood""",No result
3223,1869,Walter,Woodgate,The Ovh Or How Mr Blake Became An Mfh,"https://archive.org/details/texts?&and[]=The%20Ovh%20Or%20How%20Mr%20Blake%20Became%20An%20Mfh&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Woodgate""",No result
3234,1871,Edmund,Yates,Dr Wainwrights Patient A Novel,"https://archive.org/details/texts?&and[]=Dr%20Wainwrights%20Patient%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Yates""",No result
3248,1885,Charlotte,Yonge,Nutties Father,"https://archive.org/details/texts?&and[]=Nutties%20Father&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Yonge""",No result
3247,1879,Charlotte,Yonge,Magnum Bonum Or Mother Careys Brood,"https://archive.org/details/texts?&and[]=Magnum%20Bonum%20Or%20Mother%20Careys%20Brood&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Yonge""",No result
3254,1862,Charlotte,Yonge,The Young Stepmother Or A Chronicle Of Mistakes,"https://archive.org/details/texts?&and[]=The%20Young%20Stepmother%20Or%20A%20Chronicle%20Of%20Mistakes&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Yonge""",No result
3256,1892,Susan,Lee,A Romance Of Modern London A Novel,"https://archive.org/details/texts?&and[]=A%20Romance%20Of%20Modern%20London%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lee""",No result
3263,1838,Robert,Bird,Peter Pilgrim Or A Ramblers Recollections,"https://archive.org/details/texts?&and[]=Peter%20Pilgrim%20Or%20A%20Ramblers%20Recollections&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bird""",No result
3269,1835,Robert,Bird,The Hawks Of Hawkhollow,"https://archive.org/details/texts?&and[]=The%20Hawks%20Of%20Hawkhollow&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bird""",No result
3280,1834,William,Caruthers,The Kentuckian In New York Or The Adventures Of Three Southerns,"https://archive.org/details/texts?&and[]=The%20Kentuckian%20In%20New%20York%20Or%20The%20Adventures%20Of%20Three%20Southerns&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Caruthers""",No result
3303,1847,James,Cooper,The Crater Or Vulcans Peak A Tale Of The Pacific,"https://archive.org/details/texts?&and[]=The%20Crater%20Or%20Vulcans%20Peak%20A%20Tale%20Of%20The%20Pacific&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooper""",No result
3323,1828,James,Cooper,The Red Rover Volume,"https://archive.org/details/texts?&and[]=The%20Red%20Rover%20Volume&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooper""",No result
3338,1842,James,Cooper,The Wingandwing Or Le Feufollett,"https://archive.org/details/texts?&and[]=The%20Wingandwing%20Or%20Le%20Feufollett&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooper""",No result
3342,1846,Susan,Cooper,Elinor Wyllys Or The Young Folk At Longbridge A Tale By Amabel Penfeather,"https://archive.org/details/texts?&and[]=Elinor%20Wyllys%20Or%20The%20Young%20Folk%20At%20Longbridge%20A%20Tale%20By%20Amabel%20Penfeather&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooper""",No result
3344,1839,Rufus,Dawes,Nixs Mate An Historical Romance Of America,"https://archive.org/details/texts?&and[]=Nixs%20Mate%20An%20Historical%20Romance%20Of%20America&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Dawes""",No result
3356,1826,Timothy,Flint,Francis Berrian Or The Mexican Patriot,"https://archive.org/details/texts?&and[]=Francis%20Berrian%20Or%20The%20Mexican%20Patriot&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Flint""",No result
3352,1839,Theodore,Fay,Sydney Clifton Or Vicissitudes In Both Hemispheres A Tale Ofthe Nineteenth Century,"https://archive.org/details/texts?&and[]=Sydney%20Clifton%20Or%20Vicissitudes%20In%20Both%20Hemispheres%20A%20Tale%20Ofthe%20Nineteenth%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fay""",No result
3358,1828,Timothy,Flint,The Life And Adventures Of Arthur Clenning,"https://archive.org/details/texts?&and[]=The%20Life%20And%20Adventures%20Of%20Arthur%20Clenning&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Flint""",No result
3360,1830,Timothy,Flint,The Shoshone Valley A Romance,"https://archive.org/details/texts?&and[]=The%20Shoshone%20Valley%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Flint""",No result
3370,1835,Henry,Herbert,The Brothers A Tale Of The Fronde,"https://archive.org/details/texts?&and[]=The%20Brothers%20A%20Tale%20Of%20The%20Fronde&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Herbert""",No result
3384,1847,Joseph,Ingraham,Paul Perril The Merchants Son Or The Adventures Of A New England Boy Launched Upon Life,"https://archive.org/details/texts?&and[]=Paul%20Perril%20The%20Merchants%20Son%20Or%20The%20Adventures%20Of%20A%20New%20England%20Boy%20Launched%20Upon%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
3396,1838,John,Kennedy,Rob Of The Bowl A Legend Of St Inigoes,"https://archive.org/details/texts?&and[]=Rob%20Of%20The%20Bowl%20A%20Legend%20Of%20St%20Inigoes&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Kennedy""",No result
3386,1841,Joseph,Ingraham,The Quadroone Or St Michaels Day,"https://archive.org/details/texts?&and[]=The%20Quadroone%20Or%20St%20Michaels%20Day&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
3388,1844,Joseph,Ingraham,The Silver Bottle Or The Adventures Of Little Marlboro In Search Of His Father,"https://archive.org/details/texts?&and[]=The%20Silver%20Bottle%20Or%20The%20Adventures%20Of%20Little%20Marlboro%20In%20Search%20Of%20His%20Father&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
3390,1846,Joseph,Ingraham,The Slave King Or The Triumph Of Liberty,"https://archive.org/details/texts?&and[]=The%20Slave%20King%20Or%20The%20Triumph%20Of%20Liberty&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ingraham""",No result
3404,1824,James,McHenry,Ohalloran Or The Insurgent Chief An Irish Historical Tale Of 1798,"https://archive.org/details/texts?&and[]=Ohalloran%20Or%20The%20Insurgent%20Chief%20An%20Irish%20Historical%20Tale%20Of%201798&and[]=mediatype%3A%22texts%22&and[]=creator%3A""McHenry""",No result
3406,1823,James,McHenry,The Wilderness Or Braddocks Times A Tale Of The West,"https://archive.org/details/texts?&and[]=The%20Wilderness%20Or%20Braddocks%20Times%20A%20Tale%20Of%20The%20West&and[]=mediatype%3A%22texts%22&and[]=creator%3A""McHenry""",No result
